Count  14657
Boundary 5 110380, 5336370; 110380, 5340144; 115422, 5340144; 115422, 5336370; 110380, 5336370; 
Boundary 5 110393, 3937475; 110393, 3941272; 113425, 3941272; 113425, 3937475; 110393, 3937475; 
Boundary 5 110554, 550934; 110554, 552919; 111045, 552919; 111045, 550934; 110554, 550934; 
Boundary 5 110933, 3832341; 110933, 3835252; 111658, 3835252; 111658, 3832341; 110933, 3832341; 
Boundary 5 111077, 6256580; 111077, 6257895; 111622, 6257895; 111622, 6256580; 111077, 6256580; 
Boundary 5 111378, 1415236; 111378, 1416431; 113077, 1416431; 113077, 1415236; 111378, 1415236; 
Boundary 5 111705, 5788041; 111705, 5790281; 115546, 5790281; 115546, 5788041; 111705, 5788041; 
Boundary 5 112583, 4748493; 112583, 4750403; 113543, 4750403; 113543, 4748493; 112583, 4748493; 
Boundary 5 112767, 1775769; 112767, 1775871; 113618, 1775871; 113618, 1775769; 112767, 1775769; 
Boundary 5 113074, 2630533; 113074, 2632063; 114060, 2632063; 114060, 2630533; 113074, 2630533; 
Boundary 5 113309, 1031252; 113309, 1031371; 114159, 1031371; 114159, 1031252; 113309, 1031252; 
Boundary 5 114491, 4196059; 114491, 4196205; 116620, 4196205; 116620, 4196059; 114491, 4196059; 
Boundary 5 114623, 2500349; 114623, 2500625; 116593, 2500625; 116593, 2500349; 114623, 2500349; 
Boundary 5 115023, 3675862; 115023, 3677693; 116020, 3677693; 116020, 3675862; 115023, 3675862; 
Boundary 5 115165, 3870539; 115165, 3870826; 115440, 3870826; 115440, 3870539; 115165, 3870539; 
Boundary 5 115856, 4003159; 115856, 4005984; 116562, 4005984; 116562, 4003159; 115856, 4003159; 
Boundary 5 116126, 3099801; 116126, 3099937; 116282, 3099937; 116282, 3099801; 116126, 3099801; 
Boundary 5 118103, 3586955; 118103, 3587058; 118749, 3587058; 118749, 3586955; 118103, 3586955; 
Boundary 5 118304, 2029435; 118304, 2034499; 119916, 2034499; 119916, 2029435; 118304, 2029435; 
Boundary 5 118432, 1650740; 118432, 1652411; 119409, 1652411; 119409, 1650740; 118432, 1650740; 
Boundary 5 121267, 1950467; 121267, 1951883; 124866, 1951883; 124866, 1950467; 121267, 1950467; 
Boundary 5 122426, 1091634; 122426, 1093319; 128843, 1093319; 128843, 1091634; 122426, 1091634; 
Boundary 5 122762, 1386294; 122762, 1389663; 122831, 1389663; 122831, 1386294; 122762, 1386294; 
Boundary 5 124020, 6077994; 124020, 6080660; 129520, 6080660; 129520, 6077994; 124020, 6077994; 
Boundary 5 124041, 2407456; 124041, 2408790; 125143, 2408790; 125143, 2407456; 124041, 2407456; 
Boundary 5 124924, 4689480; 124924, 4694992; 126644, 4694992; 126644, 4689480; 124924, 4689480; 
Boundary 5 125191, 3608753; 125191, 3610170; 128026, 3610170; 128026, 3608753; 125191, 3608753; 
Boundary 5 126271, 1271817; 126271, 1272189; 128277, 1272189; 128277, 1271817; 126271, 1271817; 
Boundary 5 126278, 2174161; 126278, 2175401; 132749, 2175401; 132749, 2174161; 126278, 2174161; 
Boundary 5 126966, 5173631; 126966, 5174838; 128046, 5174838; 128046, 5173631; 126966, 5173631; 
Boundary 5 127027, 2814828; 127027, 2815038; 133685, 2815038; 133685, 2814828; 127027, 2814828; 
Boundary 5 127214, 3769249; 127214, 3774004; 128520, 3774004; 128520, 3769249; 127214, 3769249; 
Boundary 5 127551, 226120; 127551, 227937; 133343, 227937; 133343, 226120; 127551, 226120; 
Boundary 5 128676, 5981549; 128676, 5981736; 135717, 5981736; 135717, 5981549; 128676, 5981549; 
Boundary 5 129034, 1835967; 129034, 1837913; 132326, 1837913; 132326, 1835967; 129034, 1835967; 
Boundary 5 129690, 6131262; 129690, 6134205; 130839, 6134205; 130839, 6131262; 129690, 6131262; 
Boundary 5 129803, 5464605; 129803, 5466991; 130126, 5466991; 130126, 5464605; 129803, 5464605; 
Boundary 5 129929, 3659189; 129929, 3660283; 130763, 3660283; 130763, 3659189; 129929, 3659189; 
Boundary 5 130014, 4274878; 130014, 4275318; 134518, 4275318; 134518, 4274878; 130014, 4274878; 
Boundary 5 130248, 1734690; 130248, 1736861; 134615, 1736861; 134615, 1734690; 130248, 1734690; 
Boundary 5 130826, 5400163; 130826, 5401803; 133648, 5401803; 133648, 5400163; 130826, 5400163; 
Boundary 5 130886, 3448206; 130886, 3451256; 131111, 3451256; 131111, 3448206; 130886, 3448206; 
Boundary 5 131248, 2994159; 131248, 2997364; 132680, 2997364; 132680, 2994159; 131248, 2994159; 
Boundary 5 131329, 6214612; 131329, 6216593; 137210, 6216593; 137210, 6214612; 131329, 6214612; 
Boundary 5 131370, 219126; 131370, 219637; 132718, 219637; 132718, 219126; 131370, 219126; 
Boundary 5 131603, 1014896; 131603, 1014953; 133869, 1014953; 133869, 1014896; 131603, 1014896; 
Boundary 5 131716, 3580222; 131716, 3580503; 134578, 3580503; 134578, 3580222; 131716, 3580222; 
Boundary 5 131914, 742381; 131914, 745132; 132718, 745132; 132718, 742381; 131914, 742381; 
Boundary 5 132813, 5351810; 132813, 5353556; 134395, 5353556; 134395, 5351810; 132813, 5351810; 
Boundary 5 133072, 3667780; 133072, 3668842; 136348, 3668842; 136348, 3667780; 133072, 3667780; 
Boundary 5 133379, 2896527; 133379, 2897063; 138135, 2897063; 138135, 2896527; 133379, 2896527; 
Boundary 5 134209, 2829938; 134209, 2832921; 137498, 2832921; 137498, 2829938; 134209, 2829938; 
Boundary 5 134285, 4809968; 134285, 4811615; 135142, 4811615; 135142, 4809968; 134285, 4809968; 
Boundary 5 134582, 5845905; 134582, 5849104; 134784, 5849104; 134784, 5845905; 134582, 5845905; 
Boundary 5 135481, 4776983; 135481, 4780491; 136711, 4780491; 136711, 4776983; 135481, 4776983; 
Boundary 5 135540, 911105; 135540, 918540; 136050, 918540; 136050, 911105; 135540, 911105; 
Boundary 5 135759, 5450965; 135759, 5452835; 136129, 5452835; 136129, 5450965; 135759, 5450965; 
Boundary 5 136301, 1752772; 136301, 1754860; 137603, 1754860; 137603, 1752772; 136301, 1752772; 
Boundary 5 136306, 3070779; 136306, 3071237; 137853, 3071237; 137853, 3070779; 136306, 3070779; 
Boundary 5 136788, 3113923; 136788, 3115181; 138210, 3115181; 138210, 3113923; 136788, 3113923; 
Boundary 5 136905, 4249477; 136905, 4251511; 139389, 4251511; 139389, 4249477; 136905, 4249477; 
Boundary 5 136977, 3598739; 136977, 3599569; 138620, 3599569; 138620, 3598739; 136977, 3598739; 
Boundary 5 137646, 2571914; 137646, 2572283; 137647, 2572283; 137647, 2571914; 137646, 2571914; 
Boundary 5 137805, 3716345; 137805, 3717781; 138207, 3717781; 138207, 3716345; 137805, 3716345; 
Boundary 5 137855, 4115467; 137855, 4118172; 138291, 4118172; 138291, 4115467; 137855, 4115467; 
Boundary 5 138294, 4991739; 138294, 4993708; 138319, 4993708; 138319, 4991739; 138294, 4991739; 
Boundary 5 138909, 668565; 138909, 668964; 139078, 668964; 139078, 668565; 138909, 668565; 
Boundary 5 139007, 2924521; 139007, 2927939; 139082, 2927939; 139082, 2924521; 139007, 2924521; 
Boundary 5 139618, 5732433; 139618, 5732849; 139932, 5732849; 139932, 5732433; 139618, 5732433; 
Boundary 5 139625, 1406429; 139625, 1411359; 139830, 1411359; 139830, 1406429; 139625, 1406429; 
Boundary 5 140668, 1262524; 140668, 1265298; 144555, 1265298; 144555, 1262524; 140668, 1262524; 
Boundary 5 143294, 4399046; 143294, 4399480; 148216, 4399480; 148216, 4399046; 143294, 4399046; 
Boundary 5 144152, 856447; 144152, 856762; 149960, 856762; 149960, 856447; 144152, 856447; 
Boundary 5 144617, 5253282; 144617, 5255458; 151784, 5255458; 151784, 5253282; 144617, 5253282; 
Boundary 5 144881, 5131984; 144881, 5136221; 148885, 5136221; 148885, 5131984; 144881, 5131984; 
Boundary 5 145850, 3544965; 145850, 3550210; 150052, 3550210; 150052, 3544965; 145850, 3544965; 
Boundary 5 146101, 5950453; 146101, 5951624; 146974, 5951624; 146974, 5950453; 146101, 5950453; 
Boundary 5 146220, 3654848; 146220, 3656965; 148279, 3656965; 148279, 3654848; 146220, 3654848; 
Boundary 5 146858, 445368; 146858, 446330; 147507, 446330; 147507, 445368; 146858, 445368; 
Boundary 5 146964, 2111203; 146964, 2112942; 147985, 2112942; 147985, 2111203; 146964, 2111203; 
Boundary 5 147267, 1257202; 147267, 1258079; 156249, 1258079; 156249, 1257202; 147267, 1257202; 
Boundary 5 148033, 330287; 148033, 336687; 150320, 336687; 150320, 330287; 148033, 330287; 
Boundary 5 148353, 3774412; 148353, 3775462; 150397, 3775462; 150397, 3774412; 148353, 3774412; 
Boundary 5 148824, 728909; 148824, 729250; 149677, 729250; 149677, 728909; 148824, 728909; 
Boundary 5 149513, 1013021; 149513, 1013982; 149660, 1013982; 149660, 1013021; 149513, 1013021; 
Boundary 5 149522, 2049760; 149522, 2051697; 151995, 2051697; 151995, 2049760; 149522, 2049760; 
Boundary 5 149799, 344496; 149799, 349260; 153108, 349260; 153108, 344496; 149799, 344496; 
Boundary 5 150358, 5016058; 150358, 5016809; 150598, 5016809; 150598, 5016058; 150358, 5016058; 
Boundary 5 150373, 2429815; 150373, 2433533; 152949, 2433533; 152949, 2429815; 150373, 2429815; 
Boundary 5 150441, 1999233; 150441, 2000894; 151399, 2000894; 151399, 1999233; 150441, 1999233; 
Boundary 5 150511, 3698708; 150511, 3699736; 152409, 3699736; 152409, 3698708; 150511, 3698708; 
Boundary 5 151211, 4112549; 151211, 4118456; 152648, 4118456; 152648, 4112549; 151211, 4112549; 
Boundary 5 151548, 1334530; 151548, 1336525; 154434, 1336525; 154434, 1334530; 151548, 1334530; 
Boundary 5 151575, 5192230; 151575, 5194691; 152414, 5194691; 152414, 5192230; 151575, 5192230; 
Boundary 5 151664, 1136048; 151664, 1137789; 156479, 1137789; 156479, 1136048; 151664, 1136048; 
Boundary 5 151716, 1594548; 151716, 1594715; 153286, 1594715; 153286, 1594548; 151716, 1594548; 
Boundary 5 151806, 2369140; 151806, 2373843; 153526, 2373843; 153526, 2369140; 151806, 2369140; 
Boundary 5 151847, 4276557; 151847, 4277358; 152037, 4277358; 152037, 4276557; 151847, 4276557; 
Boundary 5 151925, 3172008; 151925, 3173265; 158624, 3173265; 158624, 3172008; 151925, 3172008; 
Boundary 5 152154, 5859626; 152154, 5860174; 152457, 5860174; 152457, 5859626; 152154, 5859626; 
Boundary 5 152239, 4870127; 152239, 4871810; 155911, 4871810; 155911, 4870127; 152239, 4870127; 
Boundary 5 152289, 6113612; 152289, 6113732; 152980, 6113732; 152980, 6113612; 152289, 6113612; 
Boundary 5 152461, 2606681; 152461, 2611265; 157608, 2611265; 157608, 2606681; 152461, 2606681; 
Boundary 5 152573, 5315386; 152573, 5317161; 153078, 5317161; 153078, 5315386; 152573, 5315386; 
Boundary 5 152754, 4261034; 152754, 4261682; 153192, 4261682; 153192, 4261034; 152754, 4261034; 
Boundary 5 152920, 3034604; 152920, 3034621; 154935, 3034621; 154935, 3034604; 152920, 3034604; 
Boundary 5 152923, 5458038; 152923, 5460728; 155368, 5460728; 155368, 5458038; 152923, 5458038; 
Boundary 5 153248, 912319; 153248, 918146; 153848, 918146; 153848, 912319; 153248, 912319; 
Boundary 5 153836, 935397; 153836, 936215; 156027, 936215; 156027, 935397; 153836, 935397; 
Boundary 5 154552, 5350032; 154552, 5353180; 158381, 5353180; 158381, 5350032; 154552, 5350032; 
Boundary 5 154632, 3324813; 154632, 3327814; 158072, 3327814; 158072, 3324813; 154632, 3324813; 
Boundary 5 154802, 270906; 154802, 273139; 155201, 273139; 155201, 270906; 154802, 270906; 
Boundary 5 155108, 6099386; 155108, 6100634; 156629, 6100634; 156629, 6099386; 155108, 6099386; 
Boundary 5 155228, 3427909; 155228, 3428239; 156421, 3428239; 156421, 3427909; 155228, 3427909; 
Boundary 5 155276, 4812159; 155276, 4814197; 156748, 4814197; 156748, 4812159; 155276, 4812159; 
Boundary 5 155575, 4181133; 155575, 4181241; 155862, 4181241; 155862, 4181133; 155575, 4181133; 
Boundary 5 155826, 3593685; 155826, 3593854; 157857, 3593854; 157857, 3593685; 155826, 3593685; 
Boundary 5 156442, 3888876; 156442, 3891088; 157950, 3891088; 157950, 3888876; 156442, 3888876; 
Boundary 5 156746, 4494599; 156746, 4494629; 157914, 4494629; 157914, 4494599; 156746, 4494599; 
Boundary 5 156983, 36381; 156983, 36864; 158581, 36864; 158581, 36381; 156983, 36381; 
Boundary 5 158222, 4197304; 158222, 4197680; 159379, 4197680; 159379, 4197304; 158222, 4197304; 
Boundary 5 158457, 2745892; 158457, 2748701; 159053, 2748701; 159053, 2745892; 158457, 2745892; 
Boundary 5 158613, 3946893; 158613, 3948637; 158791, 3948637; 158791, 3946893; 158613, 3946893; 
Boundary 5 159261, 1691548; 159261, 1699042; 159537, 1699042; 159537, 1691548; 159261, 1691548; 
Boundary 5 162477, 835345; 162477, 836093; 164320, 836093; 164320, 835345; 162477, 835345; 
Boundary 5 163516, 1190744; 163516, 1193247; 167388, 1193247; 167388, 1190744; 163516, 1190744; 
Boundary 5 163667, 1835235; 163667, 1835680; 164693, 1835680; 164693, 1835235; 163667, 1835235; 
Boundary 5 164231, 3232490; 164231, 3235624; 168220, 3235624; 168220, 3232490; 164231, 3232490; 
Boundary 5 165098, 5595917; 165098, 5596266; 169040, 5596266; 169040, 5595917; 165098, 5595917; 
Boundary 5 165267, 1896531; 165267, 1897108; 166351, 1897108; 166351, 1896531; 165267, 1896531; 
Boundary 5 165477, 1337284; 165477, 1337579; 170354, 1337579; 170354, 1337284; 165477, 1337284; 
Boundary 5 165612, 1125441; 165612, 1126621; 168398, 1126621; 168398, 1125441; 165612, 1125441; 
Boundary 5 165946, 175908; 165946, 176571; 166080, 176571; 166080, 175908; 165946, 175908; 
Boundary 5 166246, 911468; 166246, 912560; 170224, 912560; 170224, 911468; 166246, 911468; 
Boundary 5 166348, 3764959; 166348, 3771199; 174666, 3771199; 174666, 3764959; 166348, 3764959; 
Boundary 5 167302, 5477924; 167302, 5479919; 173632, 5479919; 173632, 5477924; 167302, 5477924; 
Boundary 5 167769, 5419832; 167769, 5422571; 167913, 5422571; 167913, 5419832; 167769, 5419832; 
Boundary 5 168110, 314260; 168110, 318303; 175132, 318303; 175132, 314260; 168110, 314260; 
Boundary 5 168153, 2549724; 168153, 2552046; 168712, 2552046; 168712, 2549724; 168153, 2549724; 
Boundary 5 169600, 5181136; 169600, 5181379; 173148, 5181379; 173148, 5181136; 169600, 5181136; 
Boundary 5 170103, 322410; 170103, 326262; 171026, 326262; 171026, 322410; 170103, 322410; 
Boundary 5 170192, 5905378; 170192, 5908692; 175437, 5908692; 175437, 5905378; 170192, 5905378; 
Boundary 5 171150, 2528549; 171150, 2532485; 171882, 2532485; 171882, 2528549; 171150, 2528549; 
Boundary 5 171311, 608547; 171311, 609510; 178929, 609510; 178929, 608547; 171311, 608547; 
Boundary 5 171318, 4558507; 171318, 4559805; 172705, 4559805; 172705, 4558507; 171318, 4558507; 
Boundary 5 171536, 3448381; 171536, 3453010; 174452, 3453010; 174452, 3448381; 171536, 3448381; 
Boundary 5 171840, 709262; 171840, 714284; 174652, 714284; 174652, 709262; 171840, 709262; 
Boundary 5 172065, 2880891; 172065, 2881008; 175975, 2881008; 175975, 2880891; 172065, 2880891; 
Boundary 5 172279, 2077345; 172279, 2079514; 173400, 2079514; 173400, 2077345; 172279, 2077345; 
Boundary 5 172817, 4305161; 172817, 4308622; 173537, 4308622; 173537, 4305161; 172817, 4305161; 
Boundary 5 173030, 4607712; 173030, 4608135; 177383, 4608135; 177383, 4607712; 173030, 4607712; 
Boundary 5 173971, 36762; 173971, 38125; 175557, 38125; 175557, 36762; 173971, 36762; 
Boundary 5 173973, 1629990; 173973, 1631841; 176691, 1631841; 176691, 1629990; 173973, 1629990; 
Boundary 5 174606, 1734911; 174606, 1735167; 175662, 1735167; 175662, 1734911; 174606, 1734911; 
Boundary 5 174647, 2340083; 174647, 2340341; 177083, 2340341; 177083, 2340083; 174647, 2340083; 
Boundary 5 175359, 4013577; 175359, 4016270; 179328, 4016270; 179328, 4013577; 175359, 4013577; 
Boundary 5 176102, 2685698; 176102, 2689265; 176643, 2689265; 176643, 2685698; 176102, 2685698; 
Boundary 5 176991, 149904; 176991, 150192; 179135, 150192; 179135, 149904; 176991, 149904; 
Boundary 5 177548, 6001504; 177548, 6002025; 178045, 6002025; 178045, 6001504; 177548, 6001504; 
Boundary 5 178008, 1718020; 178008, 1718262; 178899, 1718262; 178899, 1718020; 178008, 1718020; 
Boundary 5 179675, 458947; 179675, 459062; 179970, 459062; 179970, 458947; 179675, 458947; 
Boundary 5 179860, 2951603; 179860, 2951794; 179951, 2951794; 179951, 2951603; 179860, 2951603; 
Boundary 5 180942, 5481879; 180942, 5482002; 183234, 5482002; 183234, 5481879; 180942, 5481879; 
Boundary 5 182793, 788381; 182793, 793907; 189096, 793907; 189096, 788381; 182793, 788381; 
Boundary 5 183268, 4129232; 183268, 4131624; 184136, 4131624; 184136, 4129232; 183268, 4129232; 
Boundary 5 184565, 1334684; 184565, 1336785; 190702, 1336785; 190702, 1334684; 184565, 1334684; 
Boundary 5 184614, 4024271; 184614, 4024309; 186008, 4024309; 186008, 4024271; 184614, 4024271; 
Boundary 5 185305, 3229146; 185305, 3229541; 191435, 3229541; 191435, 3229146; 185305, 3229146; 
Boundary 5 186457, 1589844; 186457, 1595931; 188148, 1595931; 188148, 1589844; 186457, 1589844; 
Boundary 5 187689, 2565892; 187689, 2566588; 188992, 2566588; 188992, 2565892; 187689, 2565892; 
Boundary 5 187715, 1757925; 187715, 1758523; 187722, 1758523; 187722, 1757925; 187715, 1757925; 
Boundary 5 187946, 5850215; 187946, 5852881; 188282, 5852881; 188282, 5850215; 187946, 5850215; 
Boundary 5 188355, 2367814; 188355, 2369372; 189215, 2369372; 189215, 2367814; 188355, 2367814; 
Boundary 5 188550, 2874494; 188550, 2875458; 195681, 2875458; 195681, 2874494; 188550, 2874494; 
Boundary 5 188613, 5575116; 188613, 5575781; 193174, 5575781; 193174, 5575116; 188613, 5575116; 
Boundary 5 188906, 4750663; 188906, 4753405; 189305, 4753405; 189305, 4750663; 188906, 4750663; 
Boundary 5 189842, 2559608; 189842, 2560022; 189981, 2560022; 189981, 2559608; 189842, 2559608; 
Boundary 5 189888, 5834900; 189888, 5836088; 195434, 5836088; 195434, 5834900; 189888, 5834900; 
Boundary 5 190340, 1851507; 190340, 1855088; 192721, 1855088; 192721, 1851507; 190340, 1851507; 
Boundary 5 190553, 4301360; 190553, 4301886; 191789, 4301886; 191789, 4301360; 190553, 4301360; 
Boundary 5 191486, 6119158; 191486, 6119938; 192065, 6119938; 192065, 6119158; 191486, 6119158; 
Boundary 5 191549, 4338464; 191549, 4338640; 193183, 4338640; 193183, 4338464; 191549, 4338464; 
Boundary 5 191692, 5770178; 191692, 5778267; 195750, 5778267; 195750, 5770178; 191692, 5770178; 
Boundary 5 191868, 5915596; 191868, 5920827; 193819, 5920827; 193819, 5915596; 191868, 5915596; 
Boundary 5 192403, 1919233; 192403, 1919414; 193179, 1919414; 193179, 1919233; 192403, 1919233; 
Boundary 5 192857, 5933231; 192857, 5937661; 193788, 5937661; 193788, 5933231; 192857, 5933231; 
Boundary 5 193510, 5700928; 193510, 5702170; 193586, 5702170; 193586, 5700928; 193510, 5700928; 
Boundary 5 193621, 4217699; 193621, 4219170; 197253, 4219170; 197253, 4217699; 193621, 4217699; 
Boundary 5 193621, 4394316; 193621, 4396224; 198111, 4396224; 198111, 4394316; 193621, 4394316; 
Boundary 5 194399, 1771296; 194399, 1772290; 194609, 1772290; 194609, 1771296; 194399, 1771296; 
Boundary 5 194799, 3652732; 194799, 3653985; 197300, 3653985; 197300, 3652732; 194799, 3652732; 
Boundary 5 195026, 2068430; 195026, 2070131; 195522, 2070131; 195522, 2068430; 195026, 2068430; 
Boundary 5 195177, 3209243; 195177, 3212638; 196809, 3212638; 196809, 3209243; 195177, 3209243; 
Boundary 5 195331, 6059173; 195331, 6060855; 198315, 6060855; 198315, 6059173; 195331, 6059173; 
Boundary 5 195652, 5596917; 195652, 5599815; 196578, 5599815; 196578, 5596917; 195652, 5596917; 
Boundary 5 195962, 5322075; 195962, 5322379; 196202, 5322379; 196202, 5322075; 195962, 5322075; 
Boundary 5 196057, 4008329; 196057, 4009555; 196459, 4009555; 196459, 4008329; 196057, 4008329; 
Boundary 5 196470, 3062255; 196470, 3066413; 196926, 3066413; 196926, 3062255; 196470, 3062255; 
Boundary 5 196590, 3885964; 196590, 3890501; 197863, 3890501; 197863, 3885964; 196590, 3885964; 
Boundary 5 197291, 5147085; 197291, 5151902; 197803, 5151902; 197803, 5147085; 197291, 5147085; 
Boundary 5 197510, 5751210; 197510, 5751758; 197689, 5751758; 197689, 5751210; 197510, 5751210; 
Boundary 5 198410, 2587292; 198410, 2589107; 199435, 2589107; 199435, 2587292; 198410, 2587292; 
Boundary 5 198482, 1951682; 198482, 1952335; 199414, 1952335; 199414, 1951682; 198482, 1951682; 
Boundary 5 198853, 4412781; 198853, 4416082; 199037, 4416082; 199037, 4412781; 198853, 4412781; 
Boundary 5 201737, 4950068; 201737, 4954702; 203334, 4954702; 203334, 4950068; 201737, 4950068; 
Boundary 5 202873, 5367675; 202873, 5367744; 205963, 5367744; 205963, 5367675; 202873, 5367675; 
Boundary 5 203017, 1574405; 203017, 1578742; 204085, 1578742; 204085, 1574405; 203017, 1574405; 
Boundary 5 204367, 4672378; 204367, 4673199; 207800, 4673199; 207800, 4672378; 204367, 4672378; 
Boundary 5 204385, 749777; 204385, 753019; 205693, 753019; 205693, 749777; 204385, 749777; 
Boundary 5 204629, 117773; 204629, 119382; 204644, 119382; 204644, 117773; 204629, 117773; 
Boundary 5 205175, 255254; 205175, 257315; 206315, 257315; 206315, 255254; 205175, 255254; 
Boundary 5 205544, 2195320; 205544, 2195610; 212656, 2195610; 212656, 2195320; 205544, 2195320; 
Boundary 5 205824, 3489681; 205824, 3491449; 207199, 3491449; 207199, 3489681; 205824, 3489681; 
